id,original_language,original_title,overview,popularity,release_date,title,vote_average,vote_count
37725,en,It's a Boy Girl Thing,"A visit to a natural history museum proves catastrophic for two high school rivals, an overachiever and a jock, when an ancient Aztec statue casts a spell that causes them to switch bodies and see exactly what it's like to walk in the other's shoes.",18.768,2006-07-15,It's a Boy Girl Thing,6.535,1034
34560,en,Halloweentown High,"Marnie Piper prepares to begin a new school year, she asks the Halloweentown Hot Witches' Council to work toward openness between Halloweentown and the mortal world. She proposes to bring a group of Halloweentown students to her own high school in the mortal world.",14.879,2004-10-08,Halloweentown High,6.5,297
20222,es,Sexo con amor,"In Santiago, Chile, the schoolteacher Luisa proposes a debate about sex with the parents of her students with the intention of giving classes about sex education to the youngsters.",12.494,2003-03-27,Sex with Love,6.5,228
14024,en,Raise Your Voice,"A coming-of-age story centered around a small-town singer brokenhearted by the death of her brother in a car crash, who had secretly submitted her for a summer session at a performing arts academy in Los Angeles. In the academy, she experiences a whole new way of life in the big city, far from the small town lifestyle she's used to.",10.66,2004-08-10,Raise Your Voice,6.535,826
11676,en,Nothing to Lose,"Advertising executive Nick Beame learns that his wife is sleeping with his employer. In a state of despair, he encounters a bumbling thief whose attempted carjacking goes awry when Nick takes him on an involuntary joyride. Soon the betrayed businessman and the incompetent crook strike up a partnership and develop a robbery-revenge scheme. But it turns out that some other criminals in the area don't appreciate the competition.",13.037,1997-07-18,Nothing to Lose,6.535,600
11364,en,Regarding Henry,"Respected lawyer, Henry Turner survives a convenience-store shooting only to find he has lost his memory, and has serious speech and mobility issues. After also losing his job—where he no longer 'fits in'—his loving wife and daughter give him all their love and support.",13.391,1991-07-10,Regarding Henry,6.535,572
6538,en,Charlie Wilson's War,"In the 1980s U.S. Rep. Charlie Wilson, Texas socialite Joanne Herring and CIA agent Gust Avrakotos form an unlikely alliance to boost funding for Afghan freedom fighters in their war against invading Soviets. The trio's successful efforts to finance these covert operations contributes to the fall of the Soviet Union and the end of the Cold War.",16.377,2007-12-19,Charlie Wilson's War,6.535,1459
732670,en,LEGO Star Wars Holiday Special,"As her friends prep for a Life Day holiday celebration, Rey journeys with BB-8 on a quest to gain a deeper knowledge of the Force at a mysterious Jedi Temple. There, she embarks on a cross-timeline adventure through beloved moments in Star Wars history, coming into contact with iconic heroes and villains from all eras of the saga. But will she make it back in time for the Life Day feast?",9.446,2020-11-17,LEGO Star Wars Holiday Special,6.5,320
635744,en,Jarhead: Law of Return,"Major Ronan Jackson, an accomplished fighter pilot for the Israel Defense Forces and son of a U.S. Senator, is shot down while flying through Syrian airspace. After miraculously surviving the crash, Jackson is taken captive by a group of Hezbollah militiamen. A squad of elite soldiers, led by Gunnery Sergeant Dave Torres, risk their own lives in the hopes of saving an ally they've never met.",14.127,2019-10-01,Jarhead: Law of Return,6.5,3338
125521,ja,スレイヤーズ RETURN,"Lina Inverse and Naga the White Serpent are back! What begins as a routine bandit-stomping turns into the adventure of a lifetime involving magical golems, an ancient Elven weapon and even someone bent on destroying the world. It's a predicament only Lina and Naga could get themselves in to.",7.996,1996-08-03,Slayers Return,6.5,1896
96599,en,Eden,"After a night out with friends, Hyun Jae accepts a late night ride home from a young fire fighter. What begins as a night of promise quickly turns into a nightmare when she is abducted and imprisoned outside Las Vegas as a sex slave.",10.011,2013-03-20,Eden,6.534,203
37269,en,My Fake Fiance,"Jennifer and Vince, virtual strangers, find themselves strapped for cash and decide to stage a fake engagement and wedding just for the gifts",8.499,2009-04-19,My Fake Fiance,6.5,248
10818,fr,Naissance des pieuvres,"Set during a sultry summer in a French suburb, Marie is desperate to join the local pool's synchronized swimming team, but is her interest solely for the sake of sport or for a chance to get close to Floriane, the bad girl of the team? Sciamma, and the two leads, capture the uncertainty of teenage sexuality with a sympathetic eye in this delicate drama of the angst of coming-of-age.",13.735,2007-05-17,Water Lilies,6.534,413
9900,en,Grandma's Boy,"Even though he's 35, Alex acts more like he's 13, spending his days as the world's oldest video game tester and his evenings developing the next big Xbox game. But when he gets kicked out of his apartment, he's forced to move in with his grandmother.",11.325,2006-01-06,Grandma's Boy,6.5,654
9445,en,Apt Pupil,"One day in 1984, Todd Bowden, a brilliant high school boy fascinated by the history of Nazism, stumbles across an old man whose appearance resembles that of Kurt Dussander, a wanted Nazi war criminal. A month later, Todd decides to knock on his door.",10.927,1998-10-23,Apt Pupil,6.534,633
581600,en,Spenser Confidential,"Spenser, a former Boston patrolman who just got out from prison, teams up with Hawk, an aspiring fighter, to unravel the truth behind the death of two police officers.",16.854,2020-03-06,Spenser Confidential,6.533,2273
347629,en,Thank You for Your Service,"A group of U.S. soldiers returning from Iraq struggle to integrate back into family and civilian life, while living with the memory of a war that threatens to destroy them long after they've left the battlefield.",12.772,2017-10-26,Thank You for Your Service,6.533,366
45132,en,Super,"After his wife falls under the influence of a drug dealer, an everyday guy transforms himself into Crimson Bolt, a superhero with the best intentions, though he lacks for heroic skills.",10.858,2010-11-26,Super,6.533,1547
16119,en,Cinderella III: A Twist in Time,"When Lady Tremaine steals the Fairy Godmother's wand and changes history, it's up to Cinderella to restore the timeline and reclaim her prince.",46.962,2007-02-06,Cinderella III: A Twist in Time,6.533,1240
10354,en,True Crime,"Boozer, skirt chaser, careless father. You could create your own list of reporter Steve Everett's faults but there's no time. A San Quentin Death Row prisoner is slated to die at midnight – a man Everett has suddenly realized is innocent.",13.899,1999-03-19,True Crime,6.533,736
10147,en,Bad Santa,A miserable conman and his partner pose as Santa and his Little Helper to rob department stores on Christmas Eve. But they run into problems when the conman befriends a troubled kid.,22.854,2003-11-26,Bad Santa,6.5,2105
6069,en,The Witches of Eastwick,Three single women in a picturesque Rhode Island village have their wishes granted - at a cost - when a mysterious and flamboyant man arrives in their lives.,27.183,1987-06-12,The Witches of Eastwick,6.5,1382
1965,en,A Perfect Murder,"Millionaire industrialist Steven Taylor is a man who has everything but what he craves most: the love and fidelity of his wife. A hugely successful player in the New York financial world, he considers her to be his most treasured acquisition. But she needs more than simply the role of dazzling accessory.",20.552,1998-06-05,A Perfect Murder,6.5,1351
448095,en,I Still See You,"Ten years after an apocalyptic event left the world haunted by ghosts, Roni receives a threatening message from beyond the grave. Joining forces with a mysterious classmate, Kirk, Roni descends into a shadow world that blurs the bounds of the living and the dead-and begins a desperate race against time to stop a cunning killer.",10.226,2018-09-27,I Still See You,6.532,607
331583,en,The Whole Truth,A defense attorney works to get his teenage client acquitted of murdering his wealthy father.,13.047,2016-03-25,The Whole Truth,6.532,1159
270946,en,Penguins of Madagascar,"Skipper, Kowalski, Rico and Private join forces with undercover organization The North Wind to stop the villainous Dr. Octavius Brine from destroying the world as we know it.",66.132,2014-11-22,Penguins of Madagascar,6.5,4125
623195,en,Falling Inn Love,"When a San Francisco exec wins a New Zealand inn, she ditches city life to remodel and flip the rustic property with help from a handsome contractor.",16.994,2019-08-29,Falling Inn Love,6.531,1141
413644,en,The Son of Bigfoot,"Teenage outsider Adam sets out on an epic and daring quest to uncover the mystery behind his long-lost dad, only to find out that he is none other than the legendary Bigfoot! He has been hiding deep in the forest for years to protect himself and his family from HairCo., a giant corporation eager to run scientific experiments with his special DNA. As father and son start making up for lost time after the boy's initial disbelief, Adam soon discovers that he too is gifted with superpowers beyond his imagination. But little do they know, HairCo. is on their tail as Adam's traces have led them to Bigfoot!",20.013,2017-07-26,The Son of Bigfoot,6.5,481
389868,ko,서울역,"In this animated prequel to ""Train to Busan,"" a group of survivors deals with a zombie pandemic that unleashes itself in downtown Seoul.",7.622,2016-08-17,Seoul Station,6.531,431
172386,en,Return to Nim's Island,"Fourteen year old Nim, more determined than ever to protect her island and all the wildlife that call it home, faces off against resort developers and animal poachers. Soon she realizes she can’t depend on her animal cohorts alone and must make her first human friend – Edmund, who’s run away to the island from the mainland – to save her home.",16.797,2013-03-15,Return to Nim's Island,6.5,632
53319,it,Che bella giornata,"Checco, an uneducated but self-satisfied fellow from Milan, who has always dreamed of becoming a police officer, fails his entrance exam for the third time. It must be said that at the oral examination Checco said that the reason why he wanted to join the police was benefits in kind and cronyism! But the young man has connections and he soon finds himself a security agent at the Milan Cathedral. Of course the bumbling idiot proves a living catastrophe! Spotted by Sufien, an Arab terrorist who is preparing an attack against the cathedral, Checco appears as the perfect sucker. To manipulate him, he sends his charming sister Farah to him, with the mission to seduce him...",4.586,2011-01-05,What a Beautiful Day,6.531,1492
39371,it,L'allenatore nel pallone,"Oronzo Canà is called to coach Longobarda, the football team of a small town of Northern Italy, newly promoted to the First Division. His only task is not to be relegated, but Longobarda's owner plots against him, finding the team's current ranking far too expensive, and his top Brazilian striker is affected by a deep saudade.",4.901,1984-10-26,L'allenatore nel pallone,6.531,369
19277,en,In Hell,A man must survive a prison where hardened criminals battle to the death for the warden's entertainment.,19.524,2003-11-24,In Hell,6.531,525
12720,ja,自殺サークル,"When 54 high school girls throw themselves in front of a subway train it appears to be only the beginning of a string of suicides around the country. Does the new all-girl group Desert have anything to do with it? Detective Kuroda tries to find the answer, which isn't as simple as he had hoped.",10.937,2001-10-29,Suicide Club,6.528,481
12437,en,Underworld: Rise of the Lycans,"A prequel to the first two Underworld films, this fantasy explains the origins of the feud between the Vampires and the Lycans. Aided by his secret love, Sonja, courageous Lucian leads the Lycans in battle against brutal Vampire king Viktor. Determined to break the king's enslavement of his people, Lucian faces off against the Death Dealer army in a bid for Lycan independence.",41.557,2009-01-22,Underworld: Rise of the Lycans,6.5,3602
11282,en,Harold & Kumar Go to White Castle,"Nerdy accountant Harold and his irrepressible friend, Kumar, get stoned watching television and find themselves utterly bewitched by a commercial for White Castle. Convinced there must be one nearby, the two set out on a late-night odyssey that takes them deep into New Jersey. Somehow, the boys manage to run afoul of rednecks, cops and even a car-stealing Neil Patrick Harris before getting anywhere near their beloved sliders.",21.448,2004-07-02,Harold & Kumar Go to White Castle,6.53,2034
864959,en,The Curse of Bridge Hollow,A Halloween-hating dad reluctantly teams up with his teenage daughter when an evil spirit wreaks havoc by making their town's decorations come to life.,16.465,2022-10-14,The Curse of Bridge Hollow,6.5,455
146216,en,RED 2,Retired C.I.A. agent Frank Moses reunites his unlikely team of elite operatives for a global quest to track down a missing portable nuclear device.,22.683,2013-07-18,RED 2,6.53,3991
68812,en,The Iceman,"The true story of Richard Kuklinski, the notorious contract killer and family man.",12.745,2012-09-01,The Iceman,6.528,1006
18503,it,Caterina va in città,"When her social-climbing father is relocated from small-town North to his native Rome, 12-year-old Caterina enrolls to his old school, finding herself at sea with an environment where students sort themselves by social class and their parents' political affiliation.",5.841,2003-10-24,Caterina in the Big City,6.5,252
15070,en,Undisputed,"Monroe Hutchens is the heavyweight champion of Sweetwater, a maximum security prison. He was convicted to a life sentence due to a passionate crime. Iceman Chambers is the heavyweight champion, who lost his title due to a rape conviction to ten years in Sweetwater. WHen these two giants collide in the same prison, they fight against each other disputing who is the real champion.",53.069,2002-07-17,Undisputed,6.5,719
14136,en,The Love Bug,"Down-on-his-luck race car driver Jim Douglas teams up with a little VW Bug that has a mind of its own, not realizing Herbie's worth until a sneaky rival plots to steal him.",15.426,1968-12-23,The Love Bug,6.5,583
13483,en,Awake,"While undergoing heart surgery, a man experiences a phenomenon called ‘anesthetic awareness’, which leaves him awake but paralyzed throughout the operation. As various obstacles present themselves, his wife must make life-altering decisions while wrestling with her own personal drama.",14.713,2007-11-28,Awake,6.53,1348
12079,en,Spun,"Over the course of three days Ross, a college dropout addicted to crystal-meth, encounters a variety of oddball folks - including a stripper named Nikki and her boyfriend, the local meth producer, The Cook - but all he really wants to do is hook up with his old girlfriend, Amy.",13.603,2003-02-07,Spun,6.5,452
11551,en,Small Soldiers,"When missile technology is used to enhance toy action figures, the toys soon begin to take their battle programming too seriously.",33.683,1998-07-10,Small Soldiers,6.53,2111
9399,en,Lionheart,"Lyon Gaultier is a deserter in the Foreign Legion arriving in the USA entirely hard up. He finds his brother between life and death and his sister-in-law without the money needed to heal her husband and to maintain her child. To earn the money needed, Gaultier decides to take part in some very dangerous clandestine fights.",41.387,1990-06-07,Lionheart,6.5,1027
613349,fr,Docteur ?,"On Christmas eve, Serge is the only on-call emergency doctor available. Struck by a crippling back-ache, he gets help from a pizza delivery boy who will need to step in the doctor's shoes.",7.151,2019-12-11,A Good Doctor,6.5,312
37933,ja,ゲド戦記,"Something bizarre has come over the land. The kingdom is deteriorating. People are beginning to act strange... What's even more strange is that people are beginning to see dragons, which shouldn't enter the world of humans. Due to all these bizarre events, Ged, a wandering wizard, is investigating the cause. During his journey, he meets Prince Arren, a young distraught teenage boy. While Arren may look like a shy young teen, he has a severe dark side, which grants him strength, hatred, ruthlessness and has no mercy, especially when it comes to protecting Teru. For the witch Kumo this is a perfect opportunity. She can use the boy's ""fears"" against the very one who would help him, Ged.",14.169,2006-07-29,Tales from Earthsea,6.529,1305
21861,fr,LOL (Laughing Out Loud),"Lola is a striking teenaged girl who is on the cusp of adulthood and longs to rush into the adult world of independence, freedom and sexual exploits, but is tenaciously held back by her mother.",8.378,2009-02-04,LOL (Laughing Out Loud),6.529,1298
11300,en,Something Wild,"A free-spirited woman ""kidnaps"" a yuppie for a weekend of adventure. But the fun quickly takes a dangerous turn when her ex-con husband shows up.",12.233,1986-11-07,Something Wild,6.529,324
398588,en,Dismissed,A straight-edged teacher finds trouble when an honors student is willing to do anything to get an A.,8.708,2017-10-08,Dismissed,6.5,264
44129,en,The Company Men,"Bobby Walker lives the proverbial American dream: great job, beautiful family, shiny Porsche in the garage. When corporate downsizing leaves him and two co-workers jobless, the three men are forced to re-define their lives as men, husbands and fathers.",10.589,2010-10-21,The Company Men,6.528,713
25155,en,The Stepfather,"A seemingly mild mannered man -- who has just murdered his entire family -- quickly adopts a new identity and leaves town. After building a new relationship with a widow and her teenage daughter, he struggles to hide his true identity and maintain a grip on reality.",16.654,1987-01-23,The Stepfather,6.5,321
2789,en,The Chronicles of Riddick,"After years of outrunning ruthless bounty hunters, escaped convict Riddick suddenly finds himself caught between opposing forces in a fight for the future of the human race. Now, waging incredible battles on fantastic and deadly worlds, this lone, reluctant hero will emerge as humanity's champion - and the last hope for a universe on the edge of annihilation.",15.978,2004-06-11,The Chronicles of Riddick,6.527,4033
1493,en,Miss Congeniality,"When the local FBI office receives a letter from a terrorist known only as 'The Citizen', it's quickly determined that he's planning his next act at the Miss America beauty pageant. Because tough-as-nails Gracie Hart is the only female Agent at the office, she's chosen to go undercover as the contestant from New Jersey.",29.499,2000-12-22,Miss Congeniality,6.528,3867
594767,en,Shazam! Fury of the Gods,"Billy Batson and his foster siblings, who transform into superheroes by saying ""Shazam!"", are forced to get back into action and fight the Daughters of Atlas, who they must stop from using a weapon that could destroy the world.",68.15,2023-03-15,Shazam! Fury of the Gods,6.526,3084
436274,en,Radius,"Liam wakes from a car crash with no memory of who he is. As he makes his way into town to look for help, he finds only dead bodies, all with strange pale eyes. Liam's first assessment is that a virus is present in the air, but he soon discovers the horrible truth: anyone who comes within a 50-foot radius of him dies instantly.",19.708,2017-07-17,Radius,6.5,649
353616,en,Pitch Perfect 3,"After the highs of winning the world championships, the Bellas find themselves split apart and discovering there aren't job prospects for making music with your mouth. But when they get the chance to reunite for an overseas USO tour, this group of awesome nerds will come together to make some music, and some questionable decisions, one last time.",27.352,2017-12-20,Pitch Perfect 3,6.527,3275
310135,en,Turbo Kid,"In a post-apocalyptic wasteland, an orphaned teen must battle a ruthless warlord to save the girl of his dreams.",9.728,2015-08-14,Turbo Kid,6.527,693
39100,ja,ドラゴンボールZ この世で一番強いヤツ,"The evil Dr. Kochin uses the dragon balls to resurrect his mentor, Dr. Wheelo, in an effort to take over the world. Dr. Wheelo, his body having been destroyed by the avalanche that killed him fifty years before, desires the body of the strongest fighter in the world as his new vessel. Believing Roshi to be the world's strongest warrior, Dr. Kochin abducts Bulma and forces Roshi to surrender himself to save her. When Goku hears of their abduction, he goes to their rescue.",34.059,1990-03-10,Dragon Ball Z: The World's Strongest,6.527,486
18898,en,Looking for Eric,A man trying to put his life back on track gets some advice from an unexpected benefactor -- the ex-footballer Eric Cantona.,7.27,2009-05-27,Looking for Eric,6.527,333
12623,en,Suspect,"When a Supreme Court judge commits suicide and his secretary is found murdered, all fingers point to Carl Anderson, a homeless veteran who's deaf and mute. But when public defender Kathleen Riley is assigned to his case, she begins to believe that Anderson may actually be innocent. Juror Eddie Sanger, a Washington lobbyist, agrees, and together the pair begins their own investigation of events.",14.937,1987-10-23,Suspect,6.527,223
11624,en,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,"A collection of seven vignettes, which each address a question concerning human sexuality. From aphrodisiacs to sexual perversion to the mystery of the male orgasm, characters like a court jester, a doctor, a queen and a journalist adventure through lab experiments and game shows, all seeking answers to common questions that many would never ask.",22.292,1972-08-06,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,6.527,913
9768,en,Cry-Baby,A prim and proper schoolgirl goes against her society grandmother's wishes when she dates a motorcycle-riding juvenile delinquent.,22.088,1990-04-06,Cry-Baby,6.527,1478
9707,en,Bubba Ho-tep,"Bubba Ho-tep tells the ""true"" story of what really did become of Elvis Presley. We find Elvis as an elderly resident in an East Texas rest home, who switched identities with an Elvis impersonator years before his ""death,"" then missed his chance to switch back. He must team up with JFK and fight an ancient Egyptian mummy for the souls of their fellow residents.",8.307,2002-06-09,Bubba Ho-tep,6.53,602
8909,en,Wanted,"Doormat Wesley Gibson is an office worker whose life is going nowhere. He meets a sexy woman named Fox and discovers that his recently murdered father - whom Wesley never knew - belonged to the Fraternity, a secret society of assassins which takes its orders from Fate itself. Fox and Sloan, the Fraternity's leader, teach Wesley, through intense training, to tap into dormant powers and hone his innate killing skills. Though he enjoys his newfound abilities, he begins to suspect that there is more to the Fraternity than meets the eye.",39.77,2008-06-19,Wanted,6.526,6993
6444,fr,Tatie Danielle,"Tatie Danielle is a black comedy about a widow who is intent on ruining the lives of her great-nephew and his wife. Tsilla Chelton plays the title character, who mourns the death of her husband by tormenting everyone she meets. Eventually, she moves in with her nephew and his vain wife. Soon, her family is at war with Tatie, and takes off for Greece, leaving her in the care of Sandrine (Isabelle Nanty), an au pair who is as equally bitter as Tatie herself. At first the two don't get along, yet the two eventually become friends. However, Sandrine is invited to accompany an American student for an overnight stay at the beach, which would leave Tatie alone for a night. Angered, Tatie fires Sandrine, and while she is alone, she goes into deep depression, eventually setting the family's apartment on fire. The fire becomes a national story, with Tatie cast as a poor old lady and the family labeled as cruel and heartless villains.",6.138,1990-04-04,Auntie Danielle,6.527,220
2360,en,Saving Grace,"Unexpectedly widowed, prim and proper housewife Grace Trevethyn finds herself in dire financial straits when she inherits massive debts her late husband had been accruing for years. Faced with losing her house, she decides to use her talent for horticulture and hatches a plan to grow potent marijuana which can be sold at an astronomical price, thus solving her financial crisis.",9.463,2000-01-24,Saving Grace,6.527,411
664,en,Twister,"An unprecedented series of violent tornadoes is sweeping across Oklahoma. Tornado chasers, headed by Dr. Jo Harding, attempt to release a groundbreaking device that will allow them to track them and create a more advanced warning system. They are joined by Jo's soon to be ex-husband Bill, a former tornado chaser himself, and his girlfriend Melissa.",46.428,1996-05-10,Twister,6.526,3397
54318,en,The Water Horse,A lonely boy discovers a mysterious egg that hatches a sea creature of Scottish legend.,18.162,2007-12-25,The Water Horse,6.5,1044
48492,zh,狄仁傑之通天帝國,"When the future empress Wu Zetian's two courtiers die in a mysterious fire, she gets Di Renjie, a former detective and rebel, released from prison to solve the mystery of the fire.",10.521,2010-09-18,Detective Dee and the Mystery of the Phantom Flame,6.526,392
13122,en,The People Under the Stairs,"Trapped inside a fortified home owned by a mysterious couple, a young boy quickly learns the true nature of the homicidal inhabitants, and secret creatures hidden deep within the walls.",16.314,1991-11-01,The People Under the Stairs,6.526,652
11814,en,Weird Science,"Two unpopular teenagers, Gary and Wyatt, fail at all attempts to be accepted by their peers. Their desperation to be liked leads them to ""create"" a woman via their computer. Their living and breathing creation is a gorgeous woman, Lisa, whose purpose is to boost their confidence level by putting them into situations which require Gary and Wyatt to act like men.",18.561,1985-08-01,Weird Science,6.5,1369
585268,hi,War,"Khalid, entrusted with the task of eliminating former soldier turned rogue Kabir, engages in an epic battle with his mentor who taught him everything.",12.237,2019-10-02,War,6.5,285
466081,en,The Informer,"In New York, former convict Pete Koslow, related to the Polish mafia, must deal with both Klimek the General, his ruthless boss, and the twisted ambitions of two federal agents, as he tries to survive and protect the lives of his loved ones.",17.658,2019-08-30,The Informer,6.525,834
116711,en,Epic,A teenager finds herself transported to a deep forest setting where a battle between the forces of good and the forces of evil is taking place. She bands together with a rag-tag group characters in order to save their world—and ours.,26.168,2013-05-15,Epic,6.525,2714
18032,en,The Secret of Moonacre,"When 13 year old Maria Merryweather's father dies, leaving her orphaned and homeless, she is forced to leave her luxurious London life to go and live with Sir Benjamin, an eccentric uncle she didn't know she had, at the mysterious Moonacre Manor.",22.913,2009-02-06,The Secret of Moonacre,6.525,443
9816,en,Save the Last Dance,"After the death of her mother, Sara moves to the South Side of Chicago to live with her father and gets transferred to a majority-black school. Her life takes a turn for the better when befriends Chenille and her brother Derek, who helps her with her dancing skills.",15.803,2001-01-12,Save the Last Dance,6.525,1257
9437,en,Kiss the Girls,"Forensic psychologist and detective Alex Cross travels to North Carolina and teams with escaped kidnap victim Kate McTiernan to hunt down ""Casanova,"" a serial killer who abducts strong-willed women and forces them to submit to his demands. The trail leads to Los Angeles, where the duo discovers that the psychopath may not be working alone.",34.473,1997-09-29,Kiss the Girls,6.525,1596
6529,en,Hondo,"Army despatch rider Hondo Lane discovers a woman and her son living in the midst of warring Apaches, and he becomes their protector.",12.014,1953-11-26,Hondo,6.525,201
948549,en,Love Lies Bleeding,"Reclusive gym manager Lou falls hard for Jackie, an ambitious bodybuilder headed through town to Las Vegas in pursuit of her dream. But their love ignites violence, pulling them deep into the web of Lou’s criminal family.",87.379,2024-03-07,Love Lies Bleeding,6.5,566
515818,fr,Yao,"From his village in northern Senegal, Yao is a 13-year-old boy ready to do anything to meet his hero: Seydou Tall, a famous French actor. Invited to Dakar to promote his new book, the latter goes to his country of origin for the first time. To fulfill his dream, the young Yao organizes his fugue and brave 387 kilometers alone to the capital. Touched by this child, the actor decides to flee his obligations and to accompany him home. But on the dusty and uncertain roads of Senegal, Seydou understands that while rolling towards the village of the child, it also rolls towards its roots.",9.124,2019-01-23,Yao,6.5,255
469274,fr,Nicky Larson et le parfum de Cupidon,"Nicky Larson is tasked to recover the perfume of Cupid, a perfume that would make anyone who uses it irresistible.",14.627,2019-02-06,City Hunter,6.5,784
282984,en,Irrational Man,"On a small town college campus, a philosophy professor in existential crisis gives his life new purpose when he enters into a relationship with his student.",11.621,2015-07-17,Irrational Man,6.524,2363
27582,en,The Mechanic,"Arthur Bishop is a 'mechanic' - an elite assassin with a strict code requiring professional perfection and total detachment. One of an elite group of assassins, Bishop may be the best in the business - with a unique talent for cleanly eliminating targets. When Harry McKenna, his close friend and mentor, is murdered, Harry's son comes to him with vengeance in his heart and a desire to learn Bishop's trade, signaling the birth of a deadly partnership.",36.518,2011-01-13,The Mechanic,6.524,3225
877183,en,The Simpsons in Plusaversary,"The Simpsons host a Disney+ Day party and everyone is on the list… except Homer. With friends from across the service and music fit for a Disney Princess, Plusaversary is Springfield's event of the year.",23.598,2021-11-12,The Simpsons in Plusaversary,6.5,410
445040,en,My Friend Dahmer,"Jeffrey Dahmer struggles with a difficult family life as a young boy. During his teenage years he slowly transforms, edging closer to the serial killer he was to become.",12.837,2017-11-03,My Friend Dahmer,6.523,577
257785,en,Tulip Fever,An artist falls for a married young woman while he's commissioned to paint her portrait. The two invest in the risky tulip market in hopes to build a future together.,18.003,2017-07-13,Tulip Fever,6.523,684
76338,en,Thor: The Dark World,"Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.",62.462,2013-10-30,Thor: The Dark World,6.5,17203
41154,en,Men in Black 3,"Agents J and K are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K to save his partner, the agency, and the future of humankind.",44.681,2012-05-23,Men in Black 3,6.5,10240
36801,en,Cemetery Junction,"In 1970s England, three blue-collar friends spend their days joking, drinking, fighting and chasing girls. Freddie wants to leave their working-class world but cool, charismatic Bruce and lovable loser Snork are happy with life the way it is. When Freddie gets a new job as a door-to-door salesman and bumps into his old school sweetheart Julie, the gang are forced to make choices that will change their lives for ever.",6.602,2010-04-14,Cemetery Junction,6.5,280
11899,en,The Muppets Take Manhattan,"When the Muppets graduate from Danhurst College, they take their song-filled senior revue to New York City, only to learn that it isn't easy to find a producer who's willing to back a show starring a frog and a pig. Of course, Kermit the Frog and Miss Piggy won't take no for an answer, launching a search for someone to take them to Broadway.",11.123,1984-06-27,The Muppets Take Manhattan,6.5,367
11027,en,The Postman Always Rings Twice,The sensuous wife of a lunch wagon proprietor and a rootless drifter begin a sordidly steamy affair and conspire to murder her Greek husband.,14.143,1981-03-20,The Postman Always Rings Twice,6.523,486
10894,en,May,A socially awkward veterinary assistant with a lazy eye and obsession with perfection descends into depravity after developing a crush on a boy with perfect hands.,11.899,2003-04-11,May,6.5,610
865,en,The Running Man,"By 2017, the global economy has collapsed and U.S. society has become a totalitarian police state, censoring all cultural activity. The government pacifies the populace by broadcasting a number of game shows in which convicted criminals fight for their lives, including the gladiator-style The Running Man, hosted by the ruthless Damon Killian, where “runners” attempt to evade “stalkers” and certain death for a chance to be pardoned and set free.",23.706,1987-11-13,The Running Man,6.5,2346
342472,en,1 Mile To You,"After a teenager's friends die in an accident, he finds running allows him to remember them perfectly. Running, however, also brings him notoriety. He is caught between keeping the past alive and making new memories in the present.",6.93,2017-04-07,1 Mile To You,6.5,209
73567,en,Killer Joe,A cop who moonlights as a hit man agrees to kill the hated mother of a desperate drug dealer in exchange for a tumble with the young man's virginal sister.,12.068,2012-06-07,Killer Joe,6.5,1396
708,en,The Living Daylights,"After a defecting Russian general reveals a plot to assassinate foreign spies, James Bond is assigned a secret mission to dispatch the new head of the KGB to prevent an escalation of tensions between the Soviet Union and the West.",24.849,1987-06-29,The Living Daylights,6.5,1758
699,en,For Your Eyes Only,A British spy ship has sunk and on board was a hi-tech encryption device. James Bond is sent to find the device that holds British launching instructions before the enemy Soviets get to it first.,26.122,1981-06-24,For Your Eyes Only,6.5,1828
594188,ja,二ノ国,"Adapted from the video game series of the same name, NiNoKuni follows high school peers Yuu and Haru who must travel between two separate yet parallel worlds to help save their childhood friend, Kotona, whose life is in danger. In this magical quest complicated by love, the three teens will be tasked with making the ultimate choice.",17.507,2019-08-23,NiNoKuni,6.5,252
309302,zh,狼图腾,"In 1969, a young Beijing student, Chen Zhen, is sent to live among the nomadic herdsmen of Inner Mongolia. Caught between the advance of civilization from the south and the nomads' traditional enemies - the marauding wolves - to the north; humans and animals, residents and invaders alike, struggle to find their true place in the world.",10.555,2015-02-19,Wolf Totem,6.5,374
242224,en,The Babadook,"A single mother, plagued by the violent death of her husband, battles with her son's fear of a monster lurking in the house, but soon discovers a sinister presence all around her.",36.924,2014-05-22,The Babadook,6.5,5929
146015,en,The Double,An awkward office drone becomes increasingly unhinged after a charismatic and confident look-alike takes a job at his workplace and seduces the woman he desires.,11.213,2014-04-03,The Double,6.5,975
9917,en,Waist Deep,An ex-convict gets tangled up with a gang after his car is hijacked with his son inside.,9.712,2006-06-23,Waist Deep,6.5,253
